iter	Passed	Remaining
1281	50673	542231
1282	50710	542159
1283	50743	542059
1284	50780	541984
1285	50815	541896
1286	50854	541853
1287	50894	541823
1288	50929	541731
1289	50965	541660
1290	51002	541585
1291	51035	541482
1292	51070	541398
1293	51106	541318
1294	51141	541229
1295	51175	541137
1296	51212	541069
1297	51246	540968
1298	51281	540884
1299	51317	540804
1300	51351	540715
1301	51387	540632
1302	51425	540581
1303	51461	540501
1304	51496	540418
1305	51533	540350
1306	51569	540271
1307	51604	540185
1308	51641	540122
1309	51677	540049
1310	51712	539968
1311	51748	539891
1312	51782	539791
1313	51817	539711
1314	51853	539630
1315	51888	539542
1316	51923	539461
1317	51959	539380
1318	51994	539301
1319	52030	539225
1320	52065	539136
1321	52100	539049
1322	52135	538968
1323	52170	538889
1324	52205	538801
1325	52239	538709
1326	52275	538634
1327	52310	538542
1328	52342	538435
1329	52378	538361
1330	52413	538267
1331	52448	538191
1332	52486	538135
1333	52521	538051
1334	52555	537956
1335	52592	537889
1336	52628	537815
1337	52664	537749
1338	52700	537672
1339	52735	537582
1340	52768	537488
1341	52803	537404
1342	52838	537313
1343	52874	537240
1344	52910	537166
1345	52944	537072
1346	52977	536975
1347	53013	536898
1348	53048	536816
1349	53084	536740
1350	53119	536665
1351	53153	536568
1352	53190	536500
1353	53224	536416
1354	53261	536353
1355	53297	536272
1356	53334	536216
1357	53370	536142
1358	53406	536071
1359	53442	535995
1360	53479	535936
1361	53517	535884
1362	53550	535783
1363	53587	535715
1364	53623	535650
1365	53659	535572
1366	53693	535484
1367	53732	535438
1368	53768	535368
1369	53806	535313
1370	53840	535228
1371	53875	535138
1372	53909	535054
1373	53945	534982
1374	53983	534924
1375	54019	534853
1376	54056	534790
1377	54090	534704
1378	54127	534644
1379	54164	534580
1380	54196	534472
1381	54231	534391
1382	54270	534349
1383	54306	534273
1384	54341	534189
1385	54376	534116
1386	54413	534055
1387	54449	533979
1388	54487	533926
1389	54523	533863
1390	54559	533789
1391	54596	533729
1392	54634	533673
1393	54671	533612
1394	54706	533534
1395	54756	533597
1396	54791	533523
1397	54827	533446
1398	54861	533364
1399	54898	533299
1400	54935	533241
1401	54971	533171
1402	55008	533107
1403	55043	533028
1404	55080	532969
1405	55117	532902
1406	55152	532828
1407	55188	532755
1408	55225	532698
1409	55262	532639
1410	55299	532580
1411	55350	532651
1412	55386	532578
