iter	RMSE
4339	0.4682923308
4340	0.4682771491
4341	0.4682591161
4342	0.4682367466
4343	0.4682176116
4344	0.4681963346
4345	0.4681804848
4346	0.4681608885
4347	0.4681470803
4348	0.4681324537
4349	0.4681240102
4350	0.4681133024
4351	0.4680988385
4352	0.4680917562
4353	0.4680694093
4354	0.4680587917
4355	0.4680500311
4356	0.4680321736
4357	0.4680182961
4358	0.4680071149
4359	0.4679923901
4360	0.4679732278
4361	0.4679556649
4362	0.467940683
4363	0.4679159783
4364	0.4679033464
4365	0.4678932997
4366	0.4678790098
4367	0.467864873
4368	0.4678536015
4369	0.4678311031
4370	0.4678269717
4371	0.4678153897
4372	0.4677990446
4373	0.4677831298
4374	0.4677690743
4375	0.467746871
4376	0.4677367638
4377	0.467720159
4378	0.4677037506
4379	0.4676927774
4380	0.4676809476
4381	0.4676704254
4382	0.4676563176
4383	0.4676407381
4384	0.4676215252
4385	0.4676006605
4386	0.4675850216
4387	0.4675737366
4388	0.4675592803
4389	0.4675459252
4390	0.4675324901
4391	0.4675188548
4392	0.4674993012
4393	0.4674793025
4394	0.4674670254
4395	0.4674438813
4396	0.4674284249
4397	0.4674096886
4398	0.4673930395
4399	0.4673760055
4400	0.4673687414
4401	0.4673489347
4402	0.4673364218
4403	0.4673179371
4404	0.467308135
4405	0.4672961061
4406	0.4672791722
4407	0.4672512377
4408	0.4672305269
4409	0.4672091639
4410	0.4671896127
4411	0.4671825111
4412	0.4671731646
4413	0.4671637796
4414	0.4671553636
4415	0.4671370489
4416	0.467120565
4417	0.4671047464
4418	0.4670899185
4419	0.4670707917
4420	0.4670500023
4421	0.4670325584
4422	0.4670163245
4423	0.4670074395
4424	0.4669887402
4425	0.4669751058
4426	0.4669645387
4427	0.4669560526
4428	0.4669364862
4429	0.466925857
4430	0.4669074835
4431	0.4668830777
4432	0.4668736369
4433	0.4668622866
4434	0.4668503788
4435	0.4668459013
4436	0.4668343755
4437	0.4668206013
4438	0.4668131905
4439	0.4667938607
4440	0.4667788583
4441	0.4667637848
4442	0.4667440562
4443	0.4667234762
4444	0.4667011261
4445	0.4666865908
4446	0.466678085
4447	0.4666636196
4448	0.466649986
4449	0.4666348972
4450	0.466631028
4451	0.4666213268
4452	0.4666068913
4453	0.4665944756
4454	0.4665757028
4455	0.4665548282
4456	0.4665451044
4457	0.4665292297
4458	0.4665105272
4459	0.466489418
4460	0.4664787854
4461	0.4664659674
4462	0.4664428983
4463	0.4664304913
4464	0.4664119408
4465	0.4663984469
4466	0.4663839316
4467	0.4663745354
4468	0.466359676
4469	0.466344644
4470	0.4663200564
4471	0.4663125799
4472	0.4662942482
4473	0.4662832689
4474	0.4662731542
4475	0.4662521378
4476	0.4662436513
4477	0.4662295415
4478	0.466209409
4479	0.4661926041
4480	0.4661730562
4481	0.466156752
4482	0.466132047
4483	0.4661172826
4484	0.4661004891
4485	0.4660841702
4486	0.4660639869
4487	0.4660430095
4488	0.4660216338
4489	0.4660147673
4490	0.4660103084
4491	0.4660029404
4492	0.4659874977
4493	0.465974752
4494	0.4659591016
4495	0.4659472434
4496	0.465926362
4497	0.4659166518
4498	0.4659047921
4499	0.4658922907
4500	0.4658820695
4501	0.4658689875
4502	0.4658421033
4503	0.4658326057
4504	0.465820151
4505	0.465804948
4506	0.4657956289
4507	0.4657829009
4508	0.4657723235
4509	0.4657594966
4510	0.4657366089
4511	0.4657275628
4512	0.4657040237
4513	0.4656891176
4514	0.4656682933
4515	0.4656545751
4516	0.4656330461
4517	0.4656140398
4518	0.4655931446
4519	0.465570543
4520	0.4655595248
4521	0.4655505778
4522	0.4655403676
4523	0.4655197831
4524	0.4655049895
4525	0.465494099
4526	0.4654737319
4527	0.4654583981
4528	0.4654452602
4529	0.4654330999
4530	0.465413365
4531	0.4654001026
4532	0.4653829646
4533	0.4653663371
4534	0.4653549285
4535	0.4653368754
4536	0.4653273792
4537	0.4653049678
4538	0.4652856577
4539	0.4652694538
4540	0.4652578952
4541	0.4652404464
4542	0.465227932
4543	0.4652112947
4544	0.4651908663
4545	0.4651833997
4546	0.4651693782
4547	0.4651523192
4548	0.4651384107
4549	0.4651231432
4550	0.4651133471
4551	0.4650992458
4552	0.4650799653
4553	0.4650650394
4554	0.4650492885
4555	0.4650342675
4556	0.4650163524
4557	0.465002101
4558	0.4649872423
4559	0.4649688778
4560	0.4649536641
4561	0.4649448772
4562	0.4649327121
4563	0.4649177485
4564	0.4648940637
4565	0.4648803365
4566	0.4648658114
4567	0.4648490213
4568	0.4648390301
4569	0.4648244333
4570	0.4648163388
4571	0.4647978167
4572	0.4647796344
4573	0.4647701248
4574	0.4647547333
4575	0.4647413467
4576	0.4647302985
4577	0.4647145043
4578	0.4647008873
4579	0.4646902734
4580	0.464669272
4581	0.4646510925
4582	0.4646279872
4583	0.4646181428
4584	0.4645967381
4585	0.4645876091
4586	0.4645753348
4587	0.4645633548
4588	0.4645486589
4589	0.4645364815
4590	0.4645181618
4591	0.4644929935
4592	0.464468954
4593	0.4644510612
4594	0.4644347728
4595	0.4644234985
4596	0.4644030869
4597	0.4643841131
4598	0.4643684766
4599	0.4643560563
4600	0.4643456062
4601	0.4643308036
4602	0.4643111959
4603	0.4643032867
4604	0.4642923928
4605	0.464284
4606	0.4642722517
4607	0.46426006
4608	0.4642388812
4609	0.4642201082
4610	0.4642093209
4611	0.4641892982
4612	0.4641749032
4613	0.4641537971
4614	0.4641466701
4615	0.4641259502
4616	0.4641134357
4617	0.4640998138
4618	0.4640851055
4619	0.464069192
4620	0.4640599878
4621	0.4640501503
4622	0.4640303579
4623	0.4640121803
4624	0.4639995364
4625	0.4639837311
4626	0.4639615312
4627	0.4639522684
4628	0.4639342299
4629	0.4639210816
4630	0.4639058032
4631	0.4638965777
4632	0.4638808616
4633	0.4638679977
4634	0.4638557659
4635	0.463846813
4636	0.4638384921
4637	0.4638167407
4638	0.4638054607
4639	0.4637850735
4640	0.4637673098
4641	0.4637537488
4642	0.4637384126
4643	0.4637228835
4644	0.4637120487
4645	0.4636968618
4646	0.4636773849
4647	0.463666825
4648	0.4636526184
4649	0.4636372911
4650	0.4636249264
4651	0.4636134796
4652	0.463599286
4653	0.4635790128
4654	0.4635618695
4655	0.4635516353
4656	0.4635356227
4657	0.4635178652
4658	0.4634916643
4659	0.4634837797
4660	0.4634685772
4661	0.4634577813
4662	0.4634480036
4663	0.4634325147
4664	0.4634099162
4665	0.4633999513
4666	0.4633834485
4667	0.463366246
4668	0.4633543331
4669	0.4633387504
4670	0.4633249066
4671	0.463312604
4672	0.4633038064
4673	0.4632870448
4674	0.4632736878
4675	0.4632539143
4676	0.4632393566
4677	0.4632210963
4678	0.463216888
4679	0.4631997065
4680	0.4631873779
4681	0.4631782186
4682	0.4631627941
4683	0.4631483984
4684	0.4631271963
4685	0.4631063333
4686	0.4630809677
4687	0.4630642167
4688	0.463050832
4689	0.4630311684
4690	0.4630176707
4691	0.4630024439
4692	0.4629880843
4693	0.4629742179
4694	0.4629603159
4695	0.4629471015
4696	0.4629344266
4697	0.4629101252
4698	0.46289769
4699	0.4628823803
4700	0.4628667626
4701	0.4628439039
4702	0.4628362378
4703	0.4628258102
4704	0.4628097022
4705	0.462794942
4706	0.4627771883
4707	0.46275906
4708	0.4627428551
4709	0.4627366546
4710	0.4627252702
4711	0.4627185972
4712	0.4627003527
4713	0.462684528
4714	0.4626805771
4715	0.4626617906
4716	0.4626517219
4717	0.4626400117
4718	0.4626339756
4719	0.4626189181
4720	0.4626073304
4721	0.4625969845
4722	0.4625879703
4723	0.462570518
4724	0.4625422891
4725	0.462528685
4726	0.4625194731
4727	0.4625153428
4728	0.4624987804
4729	0.4624756536
4730	0.4624705786
4731	0.4624533487
4732	0.4624460918
4733	0.4624314915
4734	0.4624135051
4735	0.4623917763
4736	0.4623812375
4737	0.4623768227
4738	0.4623618747
4739	0.462344365
4740	0.4623342763
4741	0.4623206289
4742	0.462307005
4743	0.4622898344
4744	0.462269652
4745	0.4622522994
4746	0.4622430563
4747	0.4622254074
4748	0.4622138107
4749	0.4622027259
4750	0.4621825609
4751	0.4621688885
4752	0.4621591768
4753	0.4621484152
4754	0.4621327849
4755	0.4621181095
4756	0.4620990116
4757	0.4620780578
4758	0.4620629069
4759	0.4620411906
4760	0.4620259431
4761	0.4620179833
4762	0.4620105783
4763	0.461993177
4764	0.4619790172
4765	0.4619617462
4766	0.4619496922
4767	0.4619345043
4768	0.461920328
4769	0.4619003736
4770	0.4618857805
4771	0.4618812429
4772	0.4618709808
4773	0.4618485782
4774	0.4618349132
4775	0.4618125852
4776	0.4617976888
4777	0.4617807734
4778	0.4617691915
4779	0.4617523476
4780	0.4617428305
4781	0.4617262294
4782	0.4617097525
4783	0.4616996125
4784	0.4616906929
4785	0.4616821841
4786	0.4616683735
4787	0.4616483867
4788	0.461636948
4789	0.4616265091
4790	0.4616075163
4791	0.4615818217
4792	0.4615667896
4793	0.4615465111
4794	0.4615434166
4795	0.4615163551
4796	0.4615068734
4797	0.4614984682
4798	0.4614847652
4799	0.4614693607
4800	0.4614487748
4801	0.4614336659
4802	0.4614230614
4803	0.4614093127
4804	0.4613944377
4805	0.4613722017
4806	0.4613601717
4807	0.4613409982
4808	0.4613330403
4809	0.4613185116
4810	0.4612976307
4811	0.4612866997
4812	0.4612744083
4813	0.4612514526
4814	0.461236298
4815	0.4612241873
4816	0.4612087065
4817	0.4611955323
4818	0.4611782393
4819	0.4611656228
4820	0.4611575164
4821	0.4611457935
4822	0.4611325473
4823	0.4611135708
4824	0.4611017026
4825	0.4610932916
4826	0.4610849868
4827	0.4610719001
4828	0.4610548972
4829	0.4610362856
4830	0.4610226435
4831	0.4610020362
4832	0.460991086
4833	0.4609793978
4834	0.4609676298
4835	0.4609492639
4836	0.4609385039
4837	0.4609247955
4838	0.460912084
4839	0.4608963163
4840	0.4608900853
4841	0.4608731536
4842	0.4608610313
4843	0.4608506333
4844	0.4608400112
4845	0.460826194
4846	0.4608086157
4847	0.4607963666
4848	0.4607731806
4849	0.4607610075
4850	0.4607506375
4851	0.4607392663
4852	0.4607280006
4853	0.46071786
4854	0.4607004196
4855	0.4606833262
4856	0.4606728878
4857	0.4606655472
4858	0.4606551458
4859	0.4606418477
4860	0.4606207162
4861	0.46061168
4862	0.4605975556
4863	0.460587426
4864	0.4605746432
4865	0.4605617136
4866	0.4605423136
4867	0.4605252811
4868	0.4605128958
4869	0.4604932037
4870	0.460471546
4871	0.4604577058
4872	0.4604460159
4873	0.4604352881
4874	0.4604234549
4875	0.4604056964
4876	0.460386617
4877	0.460373694
4878	0.4603591866
4879	0.4603434343
4880	0.4603313137
4881	0.4603215512
4882	0.460308394
4883	0.4602917499
4884	0.4602756956
4885	0.4602578664
4886	0.460251638
4887	0.4602366915
4888	0.4602276649
4889	0.4602096527
4890	0.4601978522
4891	0.4601876903
4892	0.4601703132
4893	0.4601504619
4894	0.4601381922
4895	0.4601320641
4896	0.4601184125
4897	0.4601084868
4898	0.4600941289
4899	0.4600810063
4900	0.460066238
4901	0.4600548736
4902	0.4600431464
4903	0.4600184264
4904	0.4600039412
4905	0.4599906617
4906	0.4599780162
4907	0.4599707697
4908	0.4599588868
4909	0.4599526047
4910	0.4599380134
4911	0.459928441
4912	0.4599083431
4913	0.4598910108
4914	0.4598671568
4915	0.4598604542
4916	0.4598392162
4917	0.4598219883
4918	0.4598085492
4919	0.4597886071
4920	0.4597793902
4921	0.4597648878
4922	0.45974805
4923	0.4597292423
4924	0.4597131292
4925	0.4596947965
4926	0.4596812149
4927	0.4596647481
4928	0.459655611
4929	0.4596431981
4930	0.4596311266
4931	0.4596222577
4932	0.4596093676
4933	0.4595838761
4934	0.4595696111
4935	0.4595585134
4936	0.4595462171
4937	0.4595275496
4938	0.4595202301
4939	0.4595072285
4940	0.4594964341
4941	0.4594852412
4942	0.4594775144
4943	0.459468808
4944	0.459456731
4945	0.4594500541
4946	0.4594444406
4947	0.4594237824
4948	0.4594154324
4949	0.4594046097
4950	0.4593864517
4951	0.4593710604
4952	0.4593623054
4953	0.4593558126
4954	0.4593510922
4955	0.45934102
4956	0.459335588
4957	0.4593166042
4958	0.459299686
4959	0.4592871635
4960	0.4592680506
4961	0.4592564806
4962	0.4592435796
4963	0.459221389
4964	0.4592070054
4965	0.4591844148
4966	0.4591627284
4967	0.4591525543
4968	0.4591437813
4969	0.4591342427
4970	0.459115394
4971	0.4590990857
4972	0.459084485
4973	0.4590710789
4974	0.4590638779
4975	0.4590488972
4976	0.4590309957
4977	0.4590173781
4978	0.4590032041
4979	0.4589834842
4980	0.4589639957
4981	0.45893245
4982	0.4589164664
4983	0.4589033146
4984	0.4588874832
4985	0.4588782334
4986	0.4588609664
4987	0.4588508108
4988	0.4588321496
4989	0.458821035
4990	0.4588115538
4991	0.4587926285
4992	0.4587807601
4993	0.4587737579
4994	0.4587617323
4995	0.4587453178
4996	0.4587367905
4997	0.4587325039
4998	0.4587188543
4999	0.458706131
5000	0.4586800187
5001	0.4586611767
5002	0.4586453957
5003	0.4586236256
5004	0.4586107946
5005	0.4586055325
5006	0.4585832027
5007	0.4585745699
5008	0.4585533421
5009	0.4585277587
5010	0.4585171198
5011	0.458505925
5012	0.4584940141
5013	0.4584848299
5014	0.4584742351
5015	0.4584584527
5016	0.4584466517
5017	0.4584349026
5018	0.4584200077
5019	0.4584025955
5020	0.4583858654
5021	0.4583768752
5022	0.4583605258
5023	0.4583457657
5024	0.4583364897
5025	0.4583232326
5026	0.4583091584
5027	0.4583007312
5028	0.4582951275
5029	0.4582775659
5030	0.458258237
5031	0.4582431745
5032	0.4582306465
5033	0.4582174867
5034	0.4581995647
5035	0.4581758805
5036	0.4581634852
5037	0.4581442417
5038	0.458127354
5039	0.4581164341
5040	0.4580988414
5041	0.4580732591
5042	0.458056255
5043	0.4580325195
5044	0.4580146133
5045	0.4579965269
5046	0.4579861353
5047	0.457970363
5048	0.457961368
5049	0.4579451581
5050	0.4579331301
5051	0.4579253915
5052	0.4579116914
5053	0.457895288
5054	0.4578873062
5055	0.4578706653
5056	0.4578593378
5057	0.4578445194
5058	0.4578263097
5059	0.4578137475
5060	0.4577957898
5061	0.4577805266
5062	0.4577674753
5063	0.4577543925
5064	0.457733815
5065	0.4577258699
5066	0.4577062607
5067	0.4576927273
5068	0.4576721802
5069	0.4576597911
5070	0.4576466104
5071	0.4576247803
5072	0.4576097044
5073	0.457584876
5074	0.4575722374
5075	0.4575623556
5076	0.4575479841
5077	0.4575357393
5078	0.4575277933
5079	0.4575146817
5080	0.4575018657
5081	0.4574863459
5082	0.457466708
5083	0.4574540981
5084	0.4574460621
5085	0.4574386773
5086	0.457422654
5087	0.4574141633
5088	0.4573923837
5089	0.4573786415
5090	0.4573593998
5091	0.4573453739
5092	0.4573365904
5093	0.4573242571
5094	0.4573114915
5095	0.4572987864
5096	0.457279333
5097	0.457258932
5098	0.4572445683
5099	0.4572308785
5100	0.4572137264
5101	0.4572053046
5102	0.4571953303
5103	0.457179312
5104	0.4571708012
5105	0.4571568426
5106	0.4571351124
5107	0.4571222347
5108	0.4571084087
5109	0.4570878299
5110	0.4570747783
5111	0.4570470468
5112	0.4570359823
5113	0.4570255382
5114	0.4570195386
5115	0.4570095571
5116	0.4569973405
5117	0.4569817099
5118	0.4569674743
5119	0.4569533081
5120	0.4569347123
5121	0.4569228014
5122	0.456908576
5123	0.456894941
5124	0.4568808214
5125	0.456865611
5126	0.4568462493
5127	0.4568339785
5128	0.4568213034
5129	0.4568108107
5130	0.4567934113
5131	0.4567790869
5132	0.4567673974
5133	0.4567532265
5134	0.456734811
5135	0.4567104381
5136	0.4566965039
5137	0.4566808767
5138	0.4566567066
5139	0.4566433612
5140	0.4566320553
5141	0.4566190858
5142	0.4566086497
5143	0.4565845575
5144	0.4565735272
5145	0.4565587965
5146	0.4565473799
5147	0.4565308011
5148	0.4565211445
5149	0.4565028436
5150	0.4564884191
5151	0.4564702184
5152	0.4564584144
5153	0.4564408427
5154	0.4564307937
5155	0.4564134776
5156	0.4563990934
5157	0.4563895742
5158	0.4563716111
5159	0.4563562842
5160	0.4563395795
5161	0.4563251339
5162	0.456310298
5163	0.456296275
5164	0.4562813283
5165	0.4562765635
5166	0.4562555531
5167	0.4562420119
5168	0.456228107
5169	0.45621195
5170	0.4561991908
5171	0.4561874583
5172	0.4561748349
5173	0.4561604599
5174	0.4561492973
5175	0.4561325166
5176	0.4561094642
5177	0.4560866975
5178	0.4560772553
5179	0.4560676554
5180	0.456050626
5181	0.4560345528
5182	0.456019198
5183	0.4559994224
5184	0.4559932218
5185	0.4559796188
5186	0.4559708459
5187	0.4559630152
5188	0.4559509248
5189	0.4559370224
5190	0.4559211511
5191	0.4559098025
5192	0.4558924836
5193	0.4558808584
5194	0.4558660686
5195	0.4558594965
5196	0.4558460806
5197	0.4558287405
5198	0.4558201375
5199	0.4558002745
5200	0.45578846
5201	0.4557730179
5202	0.455759534
5203	0.4557460652
5204	0.4557343312
5205	0.4557189374
5206	0.4557070393
5207	0.4556890533
5208	0.4556751266
5209	0.4556638977
5210	0.4556416505
5211	0.4556306629
5212	0.4556217578
5213	0.4556057778
5214	0.4555967158
5215	0.4555804955
5216	0.4555675639
5217	0.4555488223
5218	0.4555317063
5219	0.4555184272
5220	0.4555031187
5221	0.4554922468
5222	0.4554803681
5223	0.4554614101
5224	0.4554528499
5225	0.4554370973
5226	0.4554275366
5227	0.4554152346
5228	0.4554033696
5229	0.4553945807
5230	0.4553719603
5231	0.4553507764
5232	0.4553398301
5233	0.4553316085
5234	0.4553229709
5235	0.4553104156
5236	0.4552996585
5237	0.455280901
5238	0.4552655441
5239	0.45525253
5240	0.4552369884
5241	0.455219153
5242	0.4551987028
5243	0.4551841212
5244	0.4551713725
5245	0.4551469671
5246	0.4551399854
5247	0.4551272143
5248	0.455115987
5249	0.4550891627
5250	0.4550785821
5251	0.4550730297
5252	0.455050001
5253	0.4550439681
5254	0.4550364605
5255	0.4550220478
5256	0.4550064165
5257	0.4549970203
5258	0.4549819855
5259	0.454963231
5260	0.4549498697
5261	0.4549400263
5262	0.4549219315
5263	0.4549110622
5264	0.4549007543
5265	0.454891078
5266	0.4548830722
5267	0.4548658999
5268	0.4548536597
5269	0.4548402018
5270	0.4548262005
5271	0.4548169192
5272	0.4548075663
5273	0.4547926527
5274	0.4547818054
5275	0.4547654004
5276	0.4547529233
5277	0.4547456037
5278	0.4547331851
5279	0.4547189731
5280	0.454706962
5281	0.4546891209
5282	0.4546742443
5283	0.4546622344
5284	0.4546417031
5285	0.4546300268
5286	0.4546158548
5287	0.4546022783
5288	0.4545776791
5289	0.454554629
5290	0.4545388042
5291	0.45452979
5292	0.4545157808
5293	0.4545030008
5294	0.4544964327
5295	0.4544906653
5296	0.4544729091
5297	0.4544634094
5298	0.4544524867
5299	0.4544357116
5300	0.4544240583
5301	0.4544098939
5302	0.4543947691
5303	0.4543839042
5304	0.4543787036
5305	0.4543673655
5306	0.4543477586
5307	0.4543258981
5308	0.4543185473
5309	0.4543029757
5310	0.4542870009
5311	0.4542679599
5312	0.4542592853
5313	0.4542490878
5314	0.4542382652
5315	0.4542182974
5316	0.4542031431
5317	0.454184463
5318	0.4541735472
5319	0.454164647
5320	0.4541558197
5321	0.4541369728
5322	0.4541260535
5323	0.4541137793
5324	0.4541072176
5325	0.4540801509
5326	0.4540575103
5327	0.454046276
5328	0.4540300349
5329	0.4540145705
5330	0.4540039112
5331	0.4539807632
5332	0.4539599413
5333	0.4539511272
5334	0.453931477
5335	0.4539202819
5336	0.4539078786
5337	0.4538974144
5338	0.4538796506
5339	0.4538685994
5340	0.4538525617
5341	0.4538421234
5342	0.4538246548
5343	0.4538121369
5344	0.4538002119
5345	0.4537762745
5346	0.4537574808
5347	0.4537473285
5348	0.4537348618
5349	0.4537198776
5350	0.4537119659
5351	0.4536967182
5352	0.4536869962
5353	0.4536693241
5354	0.4536554072
5355	0.4536431819
5356	0.4536291645
5357	0.4536175849
5358	0.4536080676
5359	0.4535993918
5360	0.45358955
5361	0.4535679777
5362	0.4535525903
5363	0.4535419666
5364	0.4535326876
5365	0.4535192843
5366	0.4535067236
5367	0.4534905777
5368	0.4534786491
5369	0.4534563119
5370	0.4534450828
5371	0.4534321058
5372	0.4534229893
5373	0.4534144913
5374	0.4533967867
5375	0.4533824285
5376	0.4533747973
5377	0.4533602485
5378	0.4533434018
5379	0.4533257437
5380	0.4533117629
5381	0.4532962397
5382	0.4532810469
5383	0.4532569242
5384	0.4532353256
5385	0.4532208937
5386	0.4532052176
5387	0.4531903462
5388	0.4531768324
5389	0.4531663243
5390	0.4531577272
5391	0.4531401407
5392	0.4531317326
5393	0.4531246787
5394	0.4531158179
5395	0.4531057165
5396	0.4530849005
5397	0.4530792921
5398	0.4530652479
5399	0.4530581343
5400	0.4530409646
5401	0.4530311904
5402	0.4530136669
5403	0.4530006328
5404	0.4529827684
5405	0.4529655366
5406	0.4529530587
5407	0.4529344127
5408	0.4529236837
5409	0.4529120444
5410	0.4529017272
5411	0.4528924935
5412	0.4528794936
5413	0.452864944
5414	0.4528480833
5415	0.4528356092
5416	0.452818555
5417	0.452809674
5418	0.4527943506
5419	0.4527857395
5420	0.4527696963
5421	0.4527603582
5422	0.4527460547
5423	0.4527329197
5424	0.4527184407
5425	0.4527031214
5426	0.452685054
5427	0.4526669333
5428	0.452648231
5429	0.4526236468
5430	0.452612565
5431	0.4526018798
5432	0.4525913308
5433	0.452574348
5434	0.452552575
5435	0.4525424336
5436	0.4525260548
5437	0.4525115006
5438	0.4525021734
5439	0.4524859654
5440	0.4524730493
5441	0.4524565963
5442	0.4524416141
5443	0.4524175702
5444	0.452404563
5445	0.4523898826
5446	0.4523801133
5447	0.4523738861
5448	0.4523595351
5449	0.4523492873
5450	0.4523336594
5451	0.4523175584
5452	0.4523047945
5453	0.4522897662
5454	0.4522798932
5455	0.452262655
5456	0.4522368734
5457	0.4522273207
5458	0.4522140481
5459	0.4522041268
5460	0.4521931103
5461	0.4521729731
5462	0.4521630065
5463	0.4521526087
5464	0.4521327406
5465	0.4521203541
5466	0.4521027249
5467	0.4520890557
5468	0.4520744462
5469	0.4520555933
5470	0.4520510845
5471	0.4520336166
5472	0.4520140837
5473	0.4520031031
5474	0.4519867212
5475	0.4519806863
5476	0.4519654926
5477	0.4519462025
5478	0.4519341741
5479	0.4519182474
5480	0.4519125816
5481	0.4519005223
5482	0.451869365
5483	0.4518549928
5484	0.4518442387
5485	0.4518334624
5486	0.4518213693
5487	0.4518179453
5488	0.4518117796
5489	0.4517997782
5490	0.4517884459
5491	0.4517711977
5492	0.4517612323
5493	0.4517439272
5494	0.4517276562
5495	0.4517149243
5496	0.451704549
5497	0.4516889259
5498	0.4516773065
5499	0.4516602955
5500	0.4516487546
5501	0.4516370612
5502	0.4516250197
5503	0.4516134264
5504	0.4516069049
5505	0.4515796712
5506	0.4515635985
5507	0.4515579217
5508	0.4515414658
5509	0.4515271615
5510	0.4515084313
5511	0.4514918392
5512	0.4514732901
5513	0.4514567294
5514	0.4514371936
5515	0.4514254913
5516	0.451413336
5517	0.4514021529
5518	0.4513895993
5519	0.4513695188
5520	0.4513535332
5521	0.4513439164
5522	0.4513389632
5523	0.4513253553
5524	0.4513125137
5525	0.4512905805
5526	0.4512830405
5527	0.4512689853
5528	0.4512534291
5529	0.4512412616
5530	0.4512255909
5531	0.4512115143
5532	0.4512017788
5533	0.4511862275
5534	0.4511800963
5535	0.4511652151
5536	0.45114804
5537	0.4511354808
5538	0.4511131209
5539	0.4511013548
5540	0.4510922583
5541	0.4510785374
5542	0.4510678391
5543	0.4510508022
5544	0.4510400966
5545	0.4510339681
5546	0.451030461
5547	0.4510155988
5548	0.4510038363
5549	0.4509917249
5550	0.4509835401
5551	0.4509745375
5552	0.4509659517
5553	0.4509538104
5554	0.4509374994
5555	0.450922042
5556	0.4509124724
5557	0.4509030718
5558	0.4508912155
5559	0.4508753681
5560	0.4508632823
5561	0.4508540051
5562	0.4508351154
5563	0.4508246949
5564	0.4508140337
5565	0.4508003387
5566	0.4507847809
5567	0.4507656233
5568	0.450750937
5569	0.4507462404
5570	0.450732048
5571	0.4507203261
5572	0.4507103588
5573	0.4506904322
5574	0.4506783826
5575	0.4506662958
5576	0.4506525844
5577	0.4506397524
5578	0.4506210807
5579	0.4506105806
5580	0.4505912159
5581	0.4505798092
5582	0.4505717237
5583	0.4505540873
5584	0.4505340249
5585	0.4505162974
5586	0.4504999529
5587	0.4504869073
5588	0.4504744661
5589	0.4504583662
5590	0.4504381064
5591	0.4504262419
5592	0.450412238
5593	0.4504011052
5594	0.450384895
5595	0.4503751594
5596	0.4503639738
5597	0.4503522732
5598	0.4503389837
5599	0.45032541
5600	0.4503077366
5601	0.4502984948
5602	0.4502882624
5603	0.450274895
5604	0.4502636289
5605	0.4502437829
5606	0.4502289822
5607	0.4502221386
5608	0.45021235
5609	0.4501982807
5610	0.4501707724
5611	0.4501540444
5612	0.4501326389
5613	0.4501123005
5614	0.4500904139
5615	0.4500815651
5616	0.4500674882
5617	0.4500499991
5618	0.45003999
5619	0.4500300347
5620	0.4500163332
5621	0.4500002826
5622	0.4499843929
5623	0.4499703272
5624	0.449957006
5625	0.4499453904
5626	0.4499288416
5627	0.4499193883
5628	0.449910526
5629	0.4499039934
5630	0.4498912943
5631	0.4498773759
5632	0.449869697
5633	0.4498531139
5634	0.449841274
5635	0.4498281552
5636	0.4498194735
5637	0.4498032636
5638	0.4497834741
5639	0.4497709027
5640	0.4497597075
5641	0.4497488223
5642	0.4497309062
5643	0.4497166541
5644	0.4497011832
5645	0.449681816
5646	0.4496722564
5647	0.4496601899
5648	0.4496340682
5649	0.4496227551
5650	0.4496083426
5651	0.4495907406
5652	0.4495826179
5653	0.4495738197
5654	0.449564068
5655	0.4495427392
5656	0.4495311735
5657	0.4495152271
5658	0.4494988053
5659	0.4494765221
5660	0.449457846
5661	0.4494414379
5662	0.4494304863
5663	0.4494218154
5664	0.4494095257
5665	0.4494024528
5666	0.4493895918
5667	0.4493774662
5668	0.4493671976
5669	0.4493514107
5670	0.449334937
5671	0.4493202107
5672	0.4493038935
5673	0.4492898077
5674	0.4492772069
5675	0.4492642363
5676	0.449255625
5677	0.4492446137
5678	0.4492348451
5679	0.4492297367
5680	0.4492223525
5681	0.4492124919
5682	0.4491943755
5683	0.4491765984
5684	0.4491715662
5685	0.4491600271
5686	0.4491441156
5687	0.4491303393
5688	0.4491115257
5689	0.4490926562
5690	0.4490791801
5691	0.4490702559
5692	0.4490534447
5693	0.4490414453
5694	0.4490348633
5695	0.4490172068
5696	0.4490000006
5697	0.4489823861
5698	0.4489675922
5699	0.4489507272
5700	0.4489275431
5701	0.4489161861
5702	0.4489032643
5703	0.4488984987
5704	0.4488786036
5705	0.4488656624
5706	0.4488526025
5707	0.4488396486
5708	0.4488279896
5709	0.4488178473
5710	0.4488053334
5711	0.4487917271
5712	0.4487808144
5713	0.4487687445
5714	0.448756514
5715	0.4487442399
5716	0.448726656
5717	0.4487094378
5718	0.4486897712
5719	0.4486694302
5720	0.4486529844
5721	0.448639349
5722	0.4486294851
5723	0.4486125588
5724	0.4485983829
5725	0.4485754158
5726	0.4485669967
5727	0.4485495638
5728	0.4485366177
5729	0.4485295303
5730	0.4485168006
5731	0.4485071629
5732	0.448500476
5733	0.4484937825
5734	0.4484819631
5735	0.4484682299
5736	0.4484594955
5737	0.4484425944
5738	0.4484293218
5739	0.4484196668
5740	0.4484050438
5741	0.4483954702
5742	0.4483745851
5743	0.4483606955
5744	0.4483422414
5745	0.4483198172
5746	0.4483146128
5747	0.4483012603
5748	0.4482846253
5749	0.4482687496
5750	0.4482609429
5751	0.448239403
5752	0.448219434
